transcript_id	drop_status	description
ENSMUST00000148348	True	Fatal: Missing `CDS`
ENSMUST00000148349	False	Warning: Missing `3'UTR'
ENSMUST00000148350	True	Fatal: Missing `CDS`
ENSMUST00000148353	True	Fatal: Missing `CDS`
ENSMUST00000148354	True	Fatal: Missing `CDS`
ENSMUST00000148355	True	Fatal: Missing `CDS`
ENSMUST00000148356	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000148357	True	Fatal: Missing `CDS`
ENSMUST00000148358	False	Warning: Missing `3'UTR'
ENSMUST00000148359	True	Fatal: Missing `CDS`
ENSMUST00000148360	True	Fatal: Missing `CDS`
ENSMUST00000148361	False	Warning: Missing `3'UTR'
ENSMUST00000148362	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148363	True	Fatal: Missing `CDS`
ENSMUST00000148364	True	Fatal: Missing `CDS`
ENSMUST00000148365	True	Fatal: Missing `CDS`
ENSMUST00000148366	False	Warning: Missing `3'UTR'
ENSMUST00000148367	True	Fatal: Missing `CDS`
ENSMUST00000148368	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148369	True	Fatal: Missing `CDS`
ENSMUST00000148370	True	Fatal: Missing `CDS`
ENSMUST00000148371	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148372	True	Fatal: Missing `CDS`
ENSMUST00000148373	True	Fatal: Missing `CDS`
ENSMUST00000148374	False	Warning: Missing `3'UTR'
ENSMUST00000148375	True	Fatal: Missing `CDS`
ENSMUST00000148376	True	Fatal: Missing `CDS`
ENSMUST00000148378	True	Fatal: Missing `CDS`
ENSMUST00000148379	True	Fatal: Missing `CDS`
ENSMUST00000148380	True	Fatal: Missing `CDS`
ENSMUST00000148381	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148382	False	Warning: Missing `3'UTR'
ENSMUST00000148383	True	Fatal: Missing `CDS`
ENSMUST00000148384	True	Fatal: Missing `CDS`
ENSMUST00000148386	True	Fatal: Missing `CDS`
ENSMUST00000148387	True	Fatal: Missing `CDS`
ENSMUST00000148388	True	Fatal: Missing `CDS`
ENSMUST00000148389	True	Fatal: Missing `CDS`
ENSMUST00000148390	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148391	True	Fatal: Missing `CDS`
ENSMUST00000148392	True	Fatal: Missing `CDS`
ENSMUST00000148393	True	Fatal: Missing `CDS`
ENSMUST00000148394	True	Fatal: Missing `CDS`
ENSMUST00000148395	True	Fatal: Missing `CDS`
ENSMUST00000148397	True	Fatal: Missing `CDS`
ENSMUST00000148398	True	Fatal: Missing `CDS`
ENSMUST00000148399	True	Fatal: Missing `CDS`
ENSMUST00000148400	True	Fatal: Missing `CDS`
ENSMUST00000148401	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148402	False	Warning: Missing `3'UTR'
ENSMUST00000148404	True	Fatal: Missing `CDS`
ENSMUST00000148405	True	Fatal: Missing `CDS`
ENSMUST00000148407	True	Fatal: Missing `CDS`
ENSMUST00000148408	False	Warning: Missing `3'UTR'
ENSMUST00000148409	False	Warning: Missing `3'UTR'
ENSMUST00000148410	True	Fatal: Missing `CDS`
ENSMUST00000148413	True	Fatal: Missing `CDS`
ENSMUST00000148414	True	Fatal: Missing `CDS`
ENSMUST00000148415	True	Fatal: Missing `CDS`
ENSMUST00000148416	True	Fatal: Missing `CDS`
ENSMUST00000148417	False	Warning: Missing `3'UTR'
ENSMUST00000148418	True	Fatal: Missing `CDS`
ENSMUST00000148419	True	Fatal: Missing `CDS`
ENSMUST00000148420	True	Fatal: Missing `CDS`
ENSMUST00000148421	True	Fatal: Missing `CDS`
ENSMUST00000148422	True	Fatal: Missing `CDS`
ENSMUST00000148423	True	Fatal: Missing `CDS`
ENSMUST00000148424	True	Fatal: Missing `CDS`
ENSMUST00000148425	True	Fatal: Missing `CDS`
ENSMUST00000148426	True	Fatal: Missing `CDS`
ENSMUST00000148428	True	Fatal: Missing `CDS`
ENSMUST00000148432	True	Fatal: Missing `CDS`
ENSMUST00000148433	True	Fatal: Missing `CDS`
ENSMUST00000148434	True	Fatal: Missing `CDS`
ENSMUST00000148435	True	Fatal: Missing `CDS`
ENSMUST00000148436	True	Fatal: Missing `CDS`
ENSMUST00000148437	True	Fatal: Missing `CDS`
ENSMUST00000148438	True	Fatal: Missing `CDS`
ENSMUST00000148439	True	Fatal: Missing `CDS`
ENSMUST00000148441	True	Fatal: Missing `CDS`
ENSMUST00000148444	True	Fatal: Missing `CDS`
ENSMUST00000148445	True	Fatal: Missing `CDS`
ENSMUST00000148446	True	Fatal: Missing `CDS`
ENSMUST00000148447	True	Fatal: Missing `CDS`
ENSMUST00000148448	True	Fatal: Missing `CDS`
ENSMUST00000148449	True	Fatal: Missing `CDS`
ENSMUST00000148450	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148451	True	Fatal: Missing `CDS`
ENSMUST00000148452	True	Fatal: Missing `CDS`
ENSMUST00000148454	True	Fatal: Missing `CDS`
ENSMUST00000148455	True	Fatal: Missing `CDS`
ENSMUST00000148456	False	Warning: Missing `3'UTR'
ENSMUST00000148457	True	Fatal: Missing `CDS`
ENSMUST00000148458	True	Fatal: Missing `CDS`
ENSMUST00000148459	False	Warning: Missing `3'UTR'
ENSMUST00000148460	True	Fatal: Missing `CDS`
ENSMUST00000148461	True	Fatal: Missing `CDS`
ENSMUST00000148462	True	Fatal: Missing `CDS`
ENSMUST00000148463	True	Fatal: Missing `CDS`
ENSMUST00000148464	True	Fatal: Missing `CDS`
ENSMUST00000148465	False	Warning: Missing `3'UTR'
ENSMUST00000148466	True	Fatal: Missing `CDS`
ENSMUST00000148467	True	Fatal: Missing `CDS`
ENSMUST00000148468	True	Fatal: Missing `CDS`
ENSMUST00000148470	False	Warning: Missing `3'UTR'
ENSMUST00000148471	True	Fatal: Missing `CDS`
ENSMUST00000148472	True	Fatal: Missing `CDS`
ENSMUST00000148473	True	Fatal: Missing `CDS`
ENSMUST00000148474	True	Fatal: Missing `CDS`
ENSMUST00000148475	True	Fatal: Missing `CDS`
ENSMUST00000148476	False	Warning: Missing `5'UTR'
ENSMUST00000148477	True	Fatal: Missing `CDS`
ENSMUST00000148478	True	Fatal: Missing `CDS`
ENSMUST00000148479	True	Fatal: Missing `CDS`
ENSMUST00000148480	False	Warning: Missing `5'UTR'
ENSMUST00000148481	True	Fatal: Missing `CDS`
ENSMUST00000148483	True	Fatal: Missing `CDS`
ENSMUST00000148485	False	Warning: Missing `3'UTR'
ENSMUST00000148487	False	Warning: Missing `3'UTR'
ENSMUST00000148488	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148489	True	Fatal: Missing `CDS`
ENSMUST00000148490	True	Fatal: Missing `CDS`
ENSMUST00000148491	True	Fatal: Missing `CDS`
ENSMUST00000148492	True	Fatal: Missing `CDS`
ENSMUST00000148493	True	Fatal: Missing `CDS`
ENSMUST00000148494	True	Fatal: Missing `CDS`
ENSMUST00000148495	False	Warning: Missing `5'UTR'
ENSMUST00000148496	True	Fatal: Missing `CDS`
ENSMUST00000148497	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148498	True	Fatal: Missing `CDS`
ENSMUST00000148499	True	Fatal: Missing `CDS`
ENSMUST00000148500	True	Fatal: Missing `CDS`
ENSMUST00000148502	True	Fatal: Missing `CDS`
ENSMUST00000148503	True	Fatal: Missing `CDS`
ENSMUST00000148504	True	Fatal: Missing `CDS`
ENSMUST00000148505	True	Fatal: Missing `CDS`
ENSMUST00000148506	True	Fatal: Missing `CDS`
ENSMUST00000148507	True	Fatal: Missing `CDS`
ENSMUST00000148508	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148509	False	Warning: Missing `3'UTR'
ENSMUST00000148510	True	Fatal: Missing `CDS`
ENSMUST00000148512	False	Warning: Missing `3'UTR'
ENSMUST00000148513	True	Fatal: Missing `CDS`
ENSMUST00000148514	True	Fatal: Missing `CDS`
ENSMUST00000148515	False	Warning: Missing `3'UTR'
ENSMUST00000148516	True	Fatal: Missing `CDS`
ENSMUST00000148518	True	Fatal: Missing `CDS`
ENSMUST00000148519	False	Warning: Missing `3'UTR'
ENSMUST00000148520	True	Fatal: Missing `CDS`
ENSMUST00000148521	True	Fatal: Missing `CDS`
ENSMUST00000148522	True	Fatal: Missing `CDS`
ENSMUST00000148523	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148524	True	Fatal: Missing `CDS`
ENSMUST00000148525	False	Warning: Missing `3'UTR'
ENSMUST00000148526	True	Fatal: Missing `CDS`
ENSMUST00000148527	True	Fatal: Missing `CDS`
ENSMUST00000148529	True	Fatal: Missing `CDS`
ENSMUST00000148530	True	Fatal: Missing `CDS`
ENSMUST00000148531	True	Fatal: Missing `CDS`
ENSMUST00000148533	True	Fatal: Missing `CDS`
ENSMUST00000148534	True	Fatal: Missing `CDS`
ENSMUST00000148535	True	Fatal: Missing `CDS`
ENSMUST00000148536	True	Fatal: Missing `CDS`
ENSMUST00000148537	True	Fatal: Missing `CDS`
ENSMUST00000148538	True	Fatal: Missing `CDS`
ENSMUST00000148539	True	Fatal: Missing `CDS`
ENSMUST00000148541	False	Warning: Missing `3'UTR'
ENSMUST00000148542	True	Fatal: Missing `CDS`
ENSMUST00000148543	True	Fatal: Missing `CDS`
ENSMUST00000148544	True	Fatal: Missing `CDS`
ENSMUST00000148545	True	Fatal: Missing `CDS`
ENSMUST00000148547	True	Fatal: Missing `CDS`
ENSMUST00000148548	True	Fatal: Missing `CDS`
ENSMUST00000148549	False	Warning: Missing `3'UTR'
ENSMUST00000148551	True	Fatal: Missing `CDS`
ENSMUST00000148552	True	Fatal: Missing `CDS`
ENSMUST00000148553	True	Fatal: Missing `CDS`
ENSMUST00000148554	True	Fatal: Missing `CDS`
ENSMUST00000148555	True	Fatal: Missing `CDS`
ENSMUST00000148556	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148557	True	Fatal: Missing `CDS`
ENSMUST00000148558	False	Warning: Missing `3'UTR'
ENSMUST00000148559	False	Warning: Missing `3'UTR'
ENSMUST00000148560	True	Fatal: Missing `CDS`
ENSMUST00000148561	True	Fatal: Missing `CDS`
ENSMUST00000148562	False	Warning: Missing `3'UTR'
ENSMUST00000148563	True	Fatal: Missing `CDS`
ENSMUST00000148564	True	Fatal: Missing `CDS`
ENSMUST00000148565	False	Warning: Missing `3'UTR'
ENSMUST00000148566	True	Fatal: Missing `CDS`
ENSMUST00000148568	True	Fatal: Missing `CDS`
ENSMUST00000148569	True	Fatal: Missing `CDS`
ENSMUST00000148570	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000148571	True	Fatal: Missing `CDS`
ENSMUST00000148572	True	Fatal: Missing `CDS`
ENSMUST00000148573	True	Fatal: Missing `CDS`
ENSMUST00000148574	False	Warning: Missing `3'UTR'
ENSMUST00000148576	True	Fatal: Missing `CDS`
ENSMUST00000148578	False	Warning: Missing `3'UTR'
ENSMUST00000148579	True	Fatal: Missing `CDS`
ENSMUST00000148580	True	Fatal: Missing `CDS`
ENSMUST00000148581	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148582	True	Fatal: Missing `CDS`
ENSMUST00000148583	False	Warning: Missing `5'UTR'
ENSMUST00000148585	True	Fatal: Missing `CDS`
ENSMUST00000148586	True	Fatal: Missing `CDS`
ENSMUST00000148587	True	Fatal: Missing `CDS`
ENSMUST00000148588	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148590	True	Fatal: Missing `CDS`
ENSMUST00000148591	True	Fatal: Missing `CDS`
ENSMUST00000148592	True	Fatal: Missing `CDS`
ENSMUST00000148593	True	Fatal: Missing `CDS`
ENSMUST00000148594	True	Fatal: Missing `CDS`
ENSMUST00000148596	False	Warning: Missing `5'UTR'
ENSMUST00000148597	True	Fatal: Missing `CDS`
ENSMUST00000148598	True	Fatal: Missing `CDS`
ENSMUST00000148599	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148600	True	Fatal: Missing `CDS`
ENSMUST00000148601	False	Warning: Missing `5'UTR'
ENSMUST00000148603	True	Fatal: Missing `CDS`
ENSMUST00000148604	False	Warning: Missing `3'UTR'
ENSMUST00000148605	True	Fatal: Missing `CDS`
ENSMUST00000148606	True	Fatal: Missing `CDS`
ENSMUST00000148607	True	Fatal: Missing `CDS`
ENSMUST00000148608	True	Fatal: Missing `CDS`
ENSMUST00000148609	True	Fatal: Missing `CDS`
ENSMUST00000148610	True	Fatal: Missing `CDS`
ENSMUST00000148611	True	Fatal: Missing `CDS`
ENSMUST00000148612	True	Fatal: Missing `CDS`
ENSMUST00000148613	True	Fatal: Missing `CDS`
ENSMUST00000148614	True	Fatal: Missing `CDS`
ENSMUST00000148615	True	Fatal: Missing `CDS`
ENSMUST00000148616	True	Fatal: Missing `CDS`
ENSMUST00000148618	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148619	True	Fatal: Missing `CDS`
ENSMUST00000148620	True	Fatal: Missing `CDS`
ENSMUST00000148621	True	Fatal: Missing `CDS`
ENSMUST00000148622	False	Warning: Missing `3'UTR'
ENSMUST00000148623	True	Fatal: Missing `CDS`
ENSMUST00000148624	False	Warning: Missing `3'UTR'
ENSMUST00000148625	True	Fatal: Missing `CDS`
ENSMUST00000148626	True	Fatal: Missing `CDS`
ENSMUST00000148627	True	Fatal: Missing `CDS`
ENSMUST00000148628	True	Fatal: Missing `CDS`
ENSMUST00000148629	True	Fatal: Missing `CDS`
ENSMUST00000148630	True	Fatal: Missing `CDS`
ENSMUST00000148632	True	Fatal: Missing `CDS`
ENSMUST00000148634	True	Fatal: Missing `CDS`
ENSMUST00000148635	True	Fatal: Missing `CDS`
ENSMUST00000148636	True	Fatal: Missing `CDS`
ENSMUST00000148637	True	Fatal: Missing `CDS`
ENSMUST00000148638	False	Warning: Missing `3'UTR'
ENSMUST00000148640	True	Fatal: Missing `CDS`
ENSMUST00000148641	True	Fatal: Missing `CDS`
ENSMUST00000148642	True	Fatal: Missing `CDS`
ENSMUST00000148643	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148644	True	Fatal: Missing `CDS`
ENSMUST00000148645	True	Fatal: Missing `CDS`
ENSMUST00000148646	True	Fatal: Missing `CDS`
ENSMUST00000148647	False	Warning: Missing `5'UTR'
ENSMUST00000148648	True	Fatal: Missing `CDS`
ENSMUST00000148650	True	Fatal: Missing `CDS`
ENSMUST00000148651	True	Fatal: Missing `CDS`
ENSMUST00000148652	False	Warning: Missing `3'UTR'
ENSMUST00000148653	True	Fatal: Missing `CDS`
ENSMUST00000148654	True	Fatal: Missing `CDS`
ENSMUST00000148655	True	Fatal: Missing `CDS`
ENSMUST00000148656	True	Fatal: Missing `CDS`
ENSMUST00000148657	True	Fatal: Missing `CDS`
ENSMUST00000148658	True	Fatal: Missing `CDS`
ENSMUST00000148659	True	Fatal: Missing `CDS`
ENSMUST00000148660	False	Warning: Missing `3'UTR'
ENSMUST00000148662	True	Fatal: Missing `CDS`
ENSMUST00000148663	True	Fatal: Missing `CDS`
ENSMUST00000148664	True	Fatal: Missing `CDS`
ENSMUST00000148666	False	Warning: Missing `3'UTR'
ENSMUST00000148667	False	Warning: Missing `3'UTR'
ENSMUST00000148669	True	Fatal: Missing `CDS`
ENSMUST00000148670	False	Warning: Missing `3'UTR'
ENSMUST00000148671	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148672	True	Fatal: Missing `CDS`
ENSMUST00000148673	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148674	True	Fatal: Missing `CDS`
ENSMUST00000148675	True	Fatal: Missing `CDS`
ENSMUST00000148676	True	Fatal: Missing `CDS`
ENSMUST00000148678	True	Fatal: Missing `CDS`
ENSMUST00000148679	True	Fatal: Missing `CDS`
ENSMUST00000148680	True	Fatal: Missing `CDS`
ENSMUST00000148681	False	Warning: Missing `3'UTR'
ENSMUST00000148682	True	Fatal: Missing `CDS`
ENSMUST00000148683	True	Fatal: Missing `CDS`
ENSMUST00000148684	False	Warning: Missing `3'UTR'
ENSMUST00000148685	True	Fatal: Missing `CDS`
ENSMUST00000148687	True	Fatal: Missing `CDS`
ENSMUST00000148688	False	Warning: Missing `3'UTR'
ENSMUST00000148689	True	Fatal: Missing `CDS`
ENSMUST00000148691	True	Fatal: Missing `CDS`
ENSMUST00000148692	True	Fatal: Missing `CDS`
ENSMUST00000148693	True	Fatal: Missing `CDS`
ENSMUST00000148694	True	Fatal: Missing `CDS`
ENSMUST00000148695	True	Fatal: Missing `CDS`
ENSMUST00000148696	True	Fatal: Missing `CDS`
ENSMUST00000148697	True	Fatal: Missing `CDS`
ENSMUST00000148698	True	Fatal: Missing `CDS`
ENSMUST00000148699	True	Fatal: Missing `CDS`
ENSMUST00000148700	True	Fatal: Missing `CDS`
ENSMUST00000148701	False	Warning: Missing `3'UTR'
ENSMUST00000148703	True	Fatal: Missing `CDS`
ENSMUST00000148704	True	Fatal: Missing `CDS`
ENSMUST00000148705	True	Fatal: Missing `CDS`
ENSMUST00000148706	True	Fatal: Missing `CDS`
ENSMUST00000148707	True	Fatal: Missing `CDS`
ENSMUST00000148708	False	Warning: Missing `3'UTR'
ENSMUST00000148710	True	Fatal: Missing `CDS`
ENSMUST00000148711	True	Fatal: Missing `CDS`
ENSMUST00000148712	True	Fatal: Missing `CDS`
ENSMUST00000148713	False	Warning: Missing `5'UTR'
ENSMUST00000148714	False	Warning: Missing `5'UTR'
ENSMUST00000148715	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148717	True	Fatal: Missing `CDS`
ENSMUST00000148719	True	Fatal: Missing `CDS`
ENSMUST00000148720	False	Warning: Missing `5'UTR'
ENSMUST00000148722	True	Fatal: Missing `CDS`
ENSMUST00000148723	True	Fatal: Missing `CDS`
ENSMUST00000148724	True	Fatal: Missing `CDS`
ENSMUST00000148725	True	Fatal: Missing `CDS`
ENSMUST00000148726	True	Fatal: Missing `CDS`
ENSMUST00000148727	True	Fatal: Missing `CDS`
ENSMUST00000148728	True	Fatal: Missing `CDS`
ENSMUST00000148729	True	Fatal: Missing `CDS`
ENSMUST00000148732	True	Fatal: Missing `CDS`
ENSMUST00000148733	True	Fatal: Missing `CDS`
ENSMUST00000148734	True	Fatal: Missing `CDS`
ENSMUST00000148735	True	Fatal: Missing `CDS`
ENSMUST00000148736	False	Warning: Missing `5'UTR'
ENSMUST00000148738	True	Fatal: Missing `CDS`
ENSMUST00000148740	True	Fatal: Missing `CDS`
ENSMUST00000148742	True	Fatal: Missing `CDS`
ENSMUST00000148743	True	Fatal: Missing `CDS`
ENSMUST00000148744	True	Fatal: Missing `CDS`
ENSMUST00000148745	True	Fatal: Missing `CDS`
ENSMUST00000148746	True	Fatal: Missing `CDS`
ENSMUST00000148747	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000148749	True	Fatal: Missing `CDS`
ENSMUST00000148751	True	Fatal: Missing `CDS`
ENSMUST00000148752	True	Fatal: Missing `CDS`
ENSMUST00000148753	True	Fatal: Missing `CDS`
ENSMUST00000148755	False	Warning: Missing `3'UTR'
ENSMUST00000148756	True	Fatal: Missing `CDS`
ENSMUST00000148757	True	Fatal: Missing `CDS`
ENSMUST00000148758	True	Fatal: Missing `CDS`
ENSMUST00000148759	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148760	True	Fatal: Missing `CDS`
ENSMUST00000148761	False	Warning: Missing `3'UTR'
ENSMUST00000148763	True	Fatal: Missing `CDS`
ENSMUST00000148764	True	Fatal: Missing `CDS`
ENSMUST00000148766	True	Fatal: Missing `CDS`
ENSMUST00000148767	True	Fatal: Missing `CDS`
ENSMUST00000148768	True	Fatal: Missing `CDS`
ENSMUST00000148770	True	Fatal: Missing `CDS`
ENSMUST00000148771	True	Fatal: Missing `CDS`
ENSMUST00000148772	False	Warning: Missing `3'UTR'
ENSMUST00000148773	False	Warning: Missing `5'UTR'
ENSMUST00000148774	True	Fatal: Missing `CDS`
ENSMUST00000148775	False	Warning: Missing `3'UTR'
ENSMUST00000148776	True	Fatal: Missing `CDS`
ENSMUST00000148777	True	Fatal: Missing `CDS`
ENSMUST00000148778	True	Fatal: Missing `CDS`
ENSMUST00000148779	True	Fatal: Missing `CDS`
ENSMUST00000148780	True	Fatal: Missing `CDS`
ENSMUST00000148781	True	Fatal: Missing `CDS`
ENSMUST00000148782	True	Fatal: Missing `CDS`
ENSMUST00000148784	True	Fatal: Missing `CDS`
ENSMUST00000148786	True	Fatal: Missing `CDS`
ENSMUST00000148787	True	Fatal: Missing `CDS`
ENSMUST00000148788	True	Fatal: Missing `CDS`
ENSMUST00000148789	True	Fatal: Missing `CDS`
ENSMUST00000148790	True	Fatal: Missing `CDS`
ENSMUST00000148791	False	Warning: Missing `3'UTR'
ENSMUST00000148792	True	Fatal: Missing `CDS`
ENSMUST00000148793	True	Fatal: Missing `CDS`
ENSMUST00000148794	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148795	True	Fatal: Missing `CDS`
ENSMUST00000148796	True	Fatal: Missing `CDS`
ENSMUST00000148797	True	Fatal: Missing `CDS`
ENSMUST00000148798	False	Warning: Missing `3'UTR'
ENSMUST00000148799	True	Fatal: Missing `CDS`
ENSMUST00000148800	True	Fatal: Missing `CDS`
ENSMUST00000148801	True	Fatal: Missing `CDS`
ENSMUST00000148802	True	Fatal: Missing `CDS`
ENSMUST00000148803	True	Fatal: Missing `CDS`
ENSMUST00000148805	True	Fatal: Missing `CDS`
ENSMUST00000148806	True	Fatal: Missing `CDS`
ENSMUST00000148807	True	Fatal: Missing `CDS`
ENSMUST00000148808	True	Fatal: Missing `CDS`
ENSMUST00000148809	True	Fatal: Missing `CDS`
ENSMUST00000148812	True	Fatal: Missing `CDS`
ENSMUST00000148814	True	Fatal: Missing `CDS`
ENSMUST00000148815	True	Fatal: Missing `CDS`
ENSMUST00000148816	False	Warning: Missing `5'UTR'
ENSMUST00000148817	True	Fatal: Missing `CDS`
ENSMUST00000148818	True	Fatal: Missing `CDS`
ENSMUST00000148819	True	Fatal: Missing `CDS`
ENSMUST00000148822	True	Fatal: Missing `CDS`
ENSMUST00000148823	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000148824	True	Fatal: Missing `CDS`
ENSMUST00000148825	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000148826	True	Fatal: Missing `CDS`
ENSMUST00000148827	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148828	True	Fatal: Missing `CDS`
ENSMUST00000148829	False	Warning: Missing `3'UTR'
ENSMUST00000148830	True	Fatal: Missing `CDS`
ENSMUST00000148831	True	Fatal: Missing `CDS`
ENSMUST00000148832	True	Fatal: Missing `CDS`
ENSMUST00000148835	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000148836	True	Fatal: Missing `CDS`
ENSMUST00000148837	True	Fatal: Missing `CDS`
ENSMUST00000148839	True	Fatal: Missing `CDS`
ENSMUST00000148840	True	Fatal: Missing `CDS`
ENSMUST00000148841	True	Fatal: Missing `CDS`
ENSMUST00000148842	True	Fatal: Missing `CDS`
ENSMUST00000148844	True	Fatal: Missing `CDS`
ENSMUST00000148845	True	Fatal: Missing `CDS`
ENSMUST00000148846	True	Fatal: Missing `CDS`
ENSMUST00000148847	True	Fatal: Missing `CDS`
ENSMUST00000148848	True	Fatal: Missing `CDS`
ENSMUST00000148849	True	Fatal: Missing `CDS`
ENSMUST00000148850	False	Warning: Missing `3'UTR'
ENSMUST00000148851	False	Warning: Missing `3'UTR'
ENSMUST00000148853	True	Fatal: Missing `CDS`
ENSMUST00000148854	False	Warning: Missing `3'UTR'
ENSMUST00000148855	True	Fatal: Missing `CDS`
ENSMUST00000148856	True	Fatal: Missing `CDS`
ENSMUST00000148857	True	Fatal: Missing `CDS`
ENSMUST00000148858	True	Fatal: Missing `CDS`
ENSMUST00000148859	True	Fatal: Missing `CDS`
ENSMUST00000148860	True	Fatal: Missing `CDS`
ENSMUST00000148861	True	Fatal: Missing `CDS`
ENSMUST00000148862	True	Fatal: Missing `CDS`
ENSMUST00000148863	True	Fatal: Missing `CDS`
ENSMUST00000148864	True	Fatal: Missing `CDS`
ENSMUST00000148866	True	Fatal: Missing `CDS`
ENSMUST00000148867	True	Fatal: Missing `CDS`
ENSMUST00000148868	False	Warning: Missing `3'UTR'
ENSMUST00000148869	True	Fatal: Missing `CDS`
ENSMUST00000148870	True	Fatal: Missing `CDS`
ENSMUST00000148871	True	Fatal: Missing `CDS`
ENSMUST00000148872	True	Fatal: Missing `CDS`
ENSMUST00000148873	False	Warning: Missing `3'UTR'
ENSMUST00000148874	True	Fatal: Missing `CDS`
ENSMUST00000148875	True	Fatal: Missing `CDS`
ENSMUST00000148877	False	Warning: Missing `5'UTR'
ENSMUST00000148878	True	Fatal: Missing `CDS`
ENSMUST00000148880	False	Warning: Missing `3'UTR'
ENSMUST00000148881	True	Fatal: Missing `CDS`
ENSMUST00000148882	True	Fatal: Missing `CDS`
ENSMUST00000148883	True	Fatal: Missing `CDS`
ENSMUST00000148884	True	Fatal: Missing `CDS`
ENSMUST00000148885	True	Fatal: Missing `CDS`
ENSMUST00000148886	True	Fatal: Missing `CDS`
ENSMUST00000148887	True	Fatal: Missing `CDS`
ENSMUST00000148888	True	Fatal: Missing `CDS`
ENSMUST00000148889	True	Fatal: Missing `CDS`
ENSMUST00000148890	True	Fatal: Missing `CDS`
